wl,orient_000,orient_010,orient_020,orient_030,orient_040,orient_050,orient_060,orient_070,orient_080,orient_090,orient_100,orient_110,orient_120,orient_130,orient_140,orient_150,orient_160,orient_170,orient_180
416,14.40389747,14.09012942,13.56342651,12.86291078,11.42129565,7.016327297,5.399676666,3.075595465,2.752877881,2.554625029,2.404285892,2.297422781,2.182672085,2.077959744,2.028172536,1.981587632,1.929112459,1.937476012,1.885726158
417,14.32973967,14.01394012,13.48774239,12.79716564,11.34395759,6.976217702,5.35493468,3.055674106,2.726569946,2.535615919,2.374166212,2.26536328,2.162993472,2.056225369,2.019019525,1.974456259,1.91254031,1.912237815,1.86844216
418,14.36715088,14.05884034,13.51225936,12.84206462,11.37508621,6.999610091,5.36528875,3.06124808,2.725752203,2.543832164,2.390905138,2.26456575,2.173493038,2.060705171,2.020750526,1.976545311,1.917495202,1.923093594,1.88344121
419,14.22066002,13.95829976,13.396315,12.73231345,11.27728227,6.933505429,5.308667881,3.028284168,2.685630093,2.518354075,2.362390812,2.227713581,2.160419983,2.041845571,2.002883168,1.965237854,1.909657323,1.912040344,1.874985531
420,14.27897013,14.02023128,13.4932215,12.81220573,11.33798295,6.963315923,5.343146433,3.032278335,2.696253138,2.519531807,2.375700745,2.249894961,2.175879986,2.061591099,2.017584519,1.977650736,1.917411817,1.932163883,1.888364503
421,14.40248165,14.1374608,13.63353867,12.92130393,11.4449682,7.014031933,5.371322367,3.049563894,2.699445331,2.532535193,2.395538312,2.265268222,2.192631783,2.076830066,2.022811746,1.983530042,1.93439305,1.958449338,1.901982708
422,14.43925421,14.20305174,13.68590315,12.94312065,11.48086098,7.018887715,5.363227531,3.043965408,2.708095018,2.530763588,2.388070209,2.26424297,2.195002361,2.100083983,2.033529175,1.988108561,1.939559723,1.944440024,1.900496334
423,14.64929956,14.40561813,13.87528596,13.12772549,11.65655191,7.110532202,5.436112142,3.086300043,2.754220122,2.553845764,2.419474736,2.304233489,2.216844372,2.142903424,2.072289916,2.012667503,1.970832976,1.960386707,1.920667895
424,14.73363384,14.47759741,13.94462822,13.17642035,11.71569024,7.135215374,5.445885981,3.084415451,2.766219985,2.558485488,2.436871516,2.304494601,2.212965086,2.148031435,2.073007811,2.021666789,1.975366205,1.962033806,1.927817715
425,14.8185626,14.5676181,14.03017909,13.24774279,11.77107184,7.149421098,5.470319814,3.089533084,2.78424039,2.564661546,2.453191196,2.311339584,2.215232855,2.165048913,2.083949542,2.031810571,1.983999968,1.96514047,1.942740623
426,14.90657726,14.61648527,14.10711457,13.32236459,11.83358256,7.175589777,5.504909988,3.103711708,2.781049881,2.568356147,2.467459125,2.325288324,2.221606882,2.152628909,2.093422655,2.037028129,1.994346386,1.977641886,1.961470879
427,14.96053888,14.62580944,14.13181953,13.34951802,11.84484377,7.164068837,5.506528968,3.097762716,2.769229838,2.573532471,2.463585358,2.326964518,2.220031227,2.144953472,2.089010337,2.029397004,1.999059857,1.988928679,1.971357666
428,14.8743082,14.52087757,14.03235968,13.26993476,11.77221225,7.095000051,5.454313257,3.080604204,2.746583722,2.548801405,2.426935178,2.310642678,2.205552998,2.134397244,2.0754337,2.006452303,1.99927156,1.982681291,1.955720335
429,14.49884122,14.14736752,13.66438755,12.93690409,11.47406062,6.924350991,5.31283002,3.010844398,2.671753717,2.472796816,2.352702935,2.251658711,2.152294227,2.088820879,2.031065227,1.962759336,1.95256581,1.928531772,1.898512758
430,14.03108984,13.67701129,13.18962363,12.49649235,11.12119588,6.681156205,5.122151079,2.889025613,2.574737286,2.374708597,2.254343228,2.170877606,2.073148864,2.018637867,1.948021137,1.91561596,1.878637356,1.856631877,1.829487262
431,14.10606323,13.74991219,13.2375418,12.54384441,11.16871688,6.733732472,5.146975819,2.88195443,2.580795926,2.35948102,2.252162556,2.168782359,2.074394082,2.026471506,1.954489195,1.91955578,1.881541603,1.841455214,1.827337295
432,14.64350051,14.33637371,13.81412585,13.0562841,11.6109612,7.011744852,5.357678933,2.990515161,2.674522108,2.460919461,2.344652576,2.261580335,2.161397126,2.095485485,2.039163364,1.998236538,1.956535933,1.901341316,1.910057741
433,15.4859616,15.17510432,14.61150423,13.78949375,12.28280256,7.42043012,5.67243388,3.144783935,2.824187169,2.611775805,2.493194581,2.403434437,2.295834147,2.217311453,2.144815721,2.108068284,2.065727294,2.028789799,2.02482867
434,16.44840278,16.14911652,15.54736178,14.65151868,13.02992495,7.90460676,6.044781535,3.351745567,3.009987597,2.789791388,2.664377088,2.558176327,2.44552415,2.369278981,2.296538742,2.23539133,2.206164398,2.166612689,2.154680986
435,17.19418802,16.91243241,16.26985237,15.3185592,13.63141462,8.267678609,6.295860628,3.510563862,3.147390627,2.929540178,2.789843317,2.673880101,2.556130772,2.471515607,2.412599329,2.362062665,2.314850047,2.265849071,2.268078053
436,18.05054697,17.7528847,17.01882223,16.06037401,14.34099378,8.696959598,6.596468896,3.667276397,3.297882552,3.060913182,2.909409555,2.792380236,2.647071995,2.596935105,2.525533643,2.493802816,2.432212586,2.384299566,2.36989942
437,18.51210485,18.20811776,17.47337752,16.49320149,14.71895068,8.912699283,6.769666903,3.748752498,3.3930992,3.140642982,2.988706352,2.867334551,2.721147507,2.663965681,2.619508837,2.575243745,2.531488662,2.447477744,2.446977247
438,18.76262211,18.49655033,17.71971329,16.76390968,14.90765001,9.039924707,6.843388057,3.795126095,3.432247348,3.187590219,3.014044074,2.885827948,2.757169973,2.702994785,2.669075413,2.617779605,2.579760716,2.492428979,2.49273321
439,18.68559629,18.41946311,17.67222532,16.70443321,14.86489487,8.990436076,6.816474662,3.770190014,3.416473752,3.160420524,3.01445855,2.873171484,2.742973096,2.699294863,2.647429055,2.590799417,2.569615214,2.507209707,2.479165032
440,18.97205509,18.70517912,17.96224906,16.94946248,15.0569216,9.109949485,6.923912014,3.840490616,3.473713625,3.216866119,3.063216076,2.923840797,2.818114313,2.75550453,2.707081811,2.632380973,2.612510159,2.559128038,2.537108947
441,19.69943911,19.4099652,18.58139208,17.5751268,15.61114885,9.434001943,7.175554658,3.997916931,3.571722092,3.327467393,3.150386381,3.019668267,2.906450051,2.846062165,2.788236421,2.705737217,2.702464721,2.646469092,2.61711717
442,20.29032063,19.9434338,19.11761238,18.08076345,16.06964354,9.718759243,7.397092688,4.102683588,3.665791849,3.405069504,3.244317436,3.123147189,2.988746895,2.934816321,2.867937217,2.776807877,2.78186238,2.715069349,2.693211966
443,20.94107664,20.58045376,19.7303716,18.68226423,16.56322592,10.02172965,7.658107115,4.252543745,3.776881992,3.51254664,3.331527838,3.231455797,3.100124694,3.03207871,2.988406676,2.873575327,2.888154923,2.799789795,2.784952559
444,21.59400954,21.21576623,20.336728,19.28012096,17.06952836,10.32653019,7.896701729,4.382523074,3.890195562,3.615856634,3.459220855,3.32945264,3.197213224,3.129549151,3.093914988,2.985549536,2.990418102,2.897188322,2.865151699
445,21.55699623,21.18967854,20.33287644,19.22539952,17.02071367,10.32554839,7.87557277,4.354874401,3.886728368,3.610995225,3.454576482,3.321766213,3.192215573,3.124006142,3.109874735,3.002222713,2.977550084,2.890949583,2.869089542
446,21.65405788,21.2641483,20.42880563,19.28980866,17.10168257,10.33623011,7.877613882,4.363942262,3.89402833,3.62685265,3.457035457,3.338858616,3.199824007,3.126684596,3.124447859,3.014898359,2.970428715,2.894002752,2.871464318
447,22.03097376,21.64870739,20.76956815,19.5967582,17.40655033,10.52302182,7.981584255,4.422022138,3.944619462,3.689721702,3.517529499,3.393889075,3.252915806,3.176065115,3.153818238,3.074589715,3.02045906,2.932270057,2.928307102
448,22.23723352,21.86884515,20.98815488,19.7832157,17.54474037,10.62047429,8.041564115,4.424711424,3.978401187,3.70494646,3.538429813,3.430700487,3.261655642,3.203075961,3.174891253,3.085500823,3.053030765,2.936921538,2.957585192
449,22.94009828,22.59625743,21.6843983,20.41187091,18.09553625,10.96229948,8.295800646,4.570082229,4.090345563,3.811605395,3.653538512,3.526727667,3.373761067,3.302043436,3.264493242,3.18270374,3.160648474,3.028661347,3.054365717
450,23.50277098,23.21242044,22.25432748,20.94456431,18.53469919,11.2447021,8.512339656,4.68443542,4.193090147,3.894824137,3.759728625,3.598292319,3.455037649,3.388237245,3.335643081,3.268493393,3.2742607,3.113342976,3.12977917
451,23.78509421,23.47609635,22.56201196,21.2072556,18.74212296,11.37580523,8.607738856,4.731042594,4.246505447,3.93547445,3.822147081,3.652871396,3.496336211,3.437637638,3.389266501,3.310701265,3.324215915,3.168710801,3.167458134
452,23.61458405,23.3119508,22.42414659,21.04915001,18.64517242,11.27824658,8.535210093,4.706384434,4.195211231,3.903602457,3.784344505,3.617526799,3.488102029,3.405484127,3.365104086,3.289037788,3.302736215,3.144638642,3.139577881
453,23.79459625,23.46471147,22.55304727,21.21306121,18.7964129,11.33807862,8.593565315,4.704816042,4.229030043,3.914912345,3.814393254,3.639799957,3.492151023,3.430922118,3.373122906,3.31001067,3.318042437,3.170965197,3.149695311
454,23.91214307,23.53739668,22.66076927,21.28960927,18.8909607,11.38090166,8.631784445,4.705180169,4.240413231,3.934157472,3.815589061,3.650570622,3.527123727,3.436053303,3.398330267,3.332958323,3.330050687,3.188526507,3.17175763
455,23.97108488,23.59613955,22.70676998,21.3560865,18.94016961,11.3960174,8.649847614,4.696872863,4.225693054,3.933138057,3.788653667,3.618781723,3.524925494,3.434345212,3.396465865,3.324681227,3.331532433,3.177731547,3.17022542
456,24.26918036,23.84875943,22.98139439,21.61590583,19.15519314,11.51886123,8.728801575,4.730886395,4.266499507,3.986927492,3.823235736,3.644136903,3.541198784,3.468447859,3.418823861,3.349880976,3.359505077,3.210199606,3.211867544
457,24.72359866,24.25801766,23.42679814,22.04750682,19.47151446,11.69726201,8.889652768,4.818819301,4.325002618,4.056854577,3.880087122,3.72740537,3.610908673,3.534631995,3.493029129,3.395028761,3.429444972,3.265719795,3.279753395
458,25.23250907,24.80198771,23.90301242,22.51568267,19.87847863,11.93806681,9.054825999,4.933256069,4.406485793,4.124871082,3.950842947,3.794995271,3.650654805,3.614254532,3.551574981,3.450954183,3.487807624,3.330956439,3.342551027
459,25.51386565,25.04201939,24.09031266,22.69964537,20.07430068,12.03663311,9.110623361,4.974389285,4.436833442,4.168269759,3.986205451,3.843567043,3.669442691,3.641163024,3.598217437,3.478636658,3.514138085,3.355559266,3.368066346
460,25.83136293,25.37540559,24.35721878,22.98389959,20.33161509,12.17742986,9.228745025,5.034394085,4.467603765,4.209608197,4.015864071,3.885488256,3.72200397,3.687997561,3.638541073,3.523303283,3.546081456,3.392004185,3.399217744
461,26.38266413,25.91402911,24.88492023,23.46471386,20.7706194,12.45437541,9.416287121,5.148771713,4.55164481,4.314928535,4.091437406,3.942762086,3.800444552,3.769796593,3.71477583,3.620382836,3.614821046,3.456419436,3.470241311
462,26.80635786,26.29588575,25.22531184,23.85337658,21.10462787,12.66211782,9.572388606,5.213198333,4.61339481,4.377658455,4.166987083,4.013166393,3.866430471,3.839679139,3.771244863,3.690966348,3.671067562,3.524041119,3.53874463
463,27.30423801,26.81276029,25.72635548,24.31805771,21.49394432,12.89960748,9.760936354,5.297411782,4.695830069,4.438356357,4.246848676,4.084073508,3.9471006,3.908891121,3.833613577,3.764298838,3.730521508,3.584420854,3.599860403
464,27.76544775,27.2452247,26.15465159,24.7122213,21.81997582,13.11563421,9.892937169,5.367917135,4.772075147,4.481693884,4.321557474,4.148073378,4.001820391,3.957660603,3.891674985,3.816522086,3.80282718,3.636511613,3.657978779
465,28.08047251,27.54718524,26.4479221,25.00342754,22.09978665,13.25898333,9.982359619,5.402663101,4.814912452,4.515349988,4.35549886,4.197796979,4.039158842,3.991492364,3.921234829,3.851958341,3.844927405,3.677922063,3.686024133
466,28.07169455,27.51964668,26.45487932,24.95209699,22.06292121,13.21313566,9.946126926,5.383283656,4.795204809,4.502392117,4.341909811,4.188818469,4.024917343,3.959153715,3.910302294,3.831218958,3.825361958,3.65623103,3.67222169
467,28.3665796,27.76106943,26.7283046,25.20792443,22.2864238,13.37077084,10.02655782,5.424122336,4.830182609,4.527943447,4.376515672,4.208698276,4.043603359,3.979327593,3.932859825,3.851374665,3.86776826,3.698335826,3.72056775
468,28.73496501,28.12390667,27.08541294,25.53492508,22.60230452,13.55743882,10.18172792,5.485790907,4.886652266,4.580687796,4.41937244,4.244298521,4.092736561,4.045693617,4.00081935,3.919347021,3.906812413,3.752254005,3.758405027
469,29.27413431,28.68621866,27.62171671,26.01552495,23.0264947,13.79336653,10.36209505,5.571295501,4.956704401,4.654789071,4.49698877,4.313716939,4.159204679,4.115928353,4.088910251,3.977560923,3.968369665,3.821617746,3.840705055
470,29.81446726,29.23095971,28.14501749,26.51007774,23.47396112,14.05533977,10.54594621,5.642968489,5.035212775,4.734674614,4.56856871,4.369359073,4.243670058,4.202772323,4.179711588,4.045462841,4.060072471,3.887316303,3.905020799
471,31.16790834,30.64073892,29.43011404,27.75320134,24.56699286,14.67755485,11.05858593,5.889789874,5.241243477,4.937352874,4.74849046,4.569025535,4.424855867,4.385604576,4.376904523,4.2431529,4.247255537,4.041862597,4.064711795
472,31.93957032,31.43797146,30.11560359,28.41588172,25.19962311,15.03824689,11.30919059,6.016838072,5.34759904,5.057550936,4.847723245,4.703057304,4.532367621,4.460827634,4.474492774,4.326969169,4.359337174,4.141456926,4.178380306
473,33.22169034,32.68492438,31.27015895,29.49859372,26.20061849,15.66311377,11.73754008,6.257124978,5.548416632,5.212399924,5.010335041,4.877739915,4.697408304,4.622671688,4.646704487,4.486938461,4.519571838,4.286275145,4.328110367
474,34.78373203,34.17763928,32.7316441,30.8542259,27.38536404,16.36730161,12.27408495,6.54627806,5.787634962,5.427469928,5.208679136,5.089339359,4.903788569,4.813022758,4.838346484,4.69811092,4.711901972,4.479503093,4.518197616
475,35.75574418,35.14298827,33.6699349,31.67282745,28.10166057,16.81317348,12.6064775,6.723588113,5.940031447,5.57762908,5.35817053,5.216743404,5.062249128,4.958608021,4.951493571,4.83333512,4.842742861,4.614807544,4.652669261
476,37.22128067,36.57634015,35.09034496,32.99156831,29.17774538,17.49496272,13.10153457,6.987207092,6.171128615,5.776450928,5.573524861,5.391327174,5.258139138,5.176150029,5.141414118,5.017882491,5.036354967,4.7874874,4.828966604
477,38.7599968,38.06262194,36.53108855,34.39506079,30.35631098,18.1564052,13.63584354,7.246546703,6.404133417,6.023841216,5.819858866,5.593067826,5.449056132,5.364085018,5.337798759,5.230788174,5.254252613,4.983827284,5.035321957
478,40.26448189,39.5382676,37.92758936,35.71675313,31.50662406,18.82906731,14.1290482,7.478432969,6.624016821,6.25160426,6.06134715,5.82806402,5.64693021,5.57421351,5.551614409,5.440343173,5.443558415,5.166952712,5.220906036
479,41.95447948,41.20699027,39.53599603,37.23781555,32.83964233,19.6217926,14.68481087,7.748099656,6.891715777,6.482511868,6.301247456,6.056710129,5.870876292,5.813199275,5.789706526,5.64881159,5.649698953,5.398375006,5.439888205
480,43.66492612,42.83988635,41.10741687,38.78691959,34.20185099,20.40868152,15.2830044,8.039921794,7.167690046,6.747864756,6.551794028,6.315460245,6.111835627,6.054451127,6.034345379,5.889483632,5.872468863,5.628315104,5.663346827
481,45.28245048,44.50283307,42.70715395,40.27798747,35.54184454,21.21699907,15.85622586,8.333076028,7.45715889,6.986415564,6.7825264,6.590634684,6.363571237,6.315950999,6.278335106,6.112774133,6.103628396,5.835216382,5.884057034
482,47.04842268,46.22898531,44.3813191,41.77645174,36.97054297,22.06464289,16.45942634,8.687581176,7.757826691,7.269383567,7.043717223,6.825535883,6.602157453,6.546260699,6.512142959,6.335958022,6.363084642,6.054222904,6.117324088
483,48.59381958,47.65948786,45.76337414,43.1179033,38.16341781,22.73492875,16.96466964,8.96701056,8.014708288,7.506916605,7.291449569,7.048191078,6.790770377,6.742293382,6.717768997,6.541930985,6.57689757,6.233353474,6.307132578
484,49.44723226,48.56272756,46.5626077,43.74124733,38.7488443,23.09678616,17.2203602,9.119421791,8.161395402,7.613138839,7.389760787,7.141799309,6.897530673,6.844646508,6.83660851,6.6620105,6.693473488,6.321893437,6.437333671
485,49.21744151,48.2353015,46.24513582,43.36757675,38.45554081,22.90627517,17.08145262,9.047775086,8.087105229,7.552243481,7.324884176,7.04670115,6.830559981,6.779101272,6.764014232,6.621191175,6.640746891,6.278953769,6.382075981
486,48.92588789,47.96958458,45.96210657,43.13187375,38.18110559,22.74274811,16.96963939,8.950621796,8.016732531,7.488284745,7.239200688,6.996215783,6.786390467,6.73908041,6.734473432,6.585262567,6.581281705,6.236832242,6.337210555
487,49.34369738,48.52300842,46.53046017,43.56912697,38.6130346,22.94824313,17.17518783,9.036243817,8.062775696,7.543638299,7.281453171,7.052110398,6.864142433,6.793713727,6.807020283,6.666453584,6.648158251,6.287658202,6.410552117
488,49.879213,49.03252167,47.09875645,44.13062664,39.08663563,23.2089114,17.39242362,9.131481066,8.07753569,7.626961516,7.380392021,7.101752786,6.939758578,6.877796705,6.880419056,6.721837131,6.6941989,6.378623346,6.442087394
489,52.39274203,51.51365225,49.48388316,46.48506231,41.11585594,24.4031589,18.28967082,9.587977065,8.466621982,8.010905941,7.774944941,7.48019612,7.283962048,7.248057378,7.253428363,7.063972971,7.054278187,6.727103139,6.796474641
490,55.01088948,54.12935522,52.01807983,48.90979565,43.20100002,25.65612785,19.24535021,10.10326445,8.896821466,8.433478238,8.221537994,7.889545868,7.64825729,7.637338709,7.646935893,7.477793374,7.470377585,7.114458089,7.152018142
491,56.26737898,55.28051791,53.07447405,49.94391079,44.0946591,26.2275261,19.63095353,10.32872945,9.097440928,8.648734126,8.41187021,8.098995858,7.799412654,7.853858668,7.806264074,7.632696889,7.67769697,7.295217253,7.317894432
492,57.48083734,56.36397709,54.19383163,50.99696582,45.00891507,26.77225783,20.00603258,10.54717335,9.332229515,8.845183815,8.573834248,8.292987211,7.962500882,8.04417143,7.970122023,7.805534329,7.90184514,7.443776025,7.537837929
493,58.56176622,57.41366374,55.21320797,51.88956066,45.83747336,27.25491508,20.3799414,10.74799879,9.514178906,9.029773593,8.733562795,8.466638567,8.162178424,8.208016467,8.117194551,7.961466894,8.063775462,7.582053733,7.697222897
494,59.48589136,58.25300191,56.06300431,52.70170091,46.56544661,27.6319656,20.71103045,10.90368892,9.665045463,9.147217871,8.849845163,8.601986527,8.314617725,8.351254421,8.250358307,8.062040865,8.175078716,7.687840629,7.834331717
495,60.38174077,59.13064339,56.91087559,53.51638711,47.28070407,28.05303981,21.01867275,11.04439726,9.811255529,9.279610115,9.006173062,8.716676633,8.447340965,8.471103665,8.428280497,8.202911707,8.293174126,7.799287682,7.956647167
496,61.96477136,60.79113024,58.4521009,55.03606905,48.57051003,28.8473956,21.63008413,11.30704049,10.07330182,9.516691258,9.291303719,8.95717072,8.677003536,8.695689101,8.693872753,8.44899644,8.542606642,8.037113769,8.175416793
497,62.55231671,61.43995157,59.01275208,55.56515066,49.01078143,29.17191867,21.84179366,11.39053277,10.18841259,9.59979123,9.402507789,9.047783567,8.762027877,8.806417919,8.835541109,8.551123057,8.656816582,8.139039643,8.26194484
498,62.83723733,61.73089767,59.34055666,55.85193764,49.23406642,29.29146539,21.90890059,11.4342575,10.24444399,9.670505302,9.450105546,9.071429053,8.834281532,8.889767942,8.887713436,8.594345181,8.730419594,8.212575396,8.342815663
499,62.79848566,61.63984463,59.26597191,55.7863905,49.16720951,29.23485264,21.88005418,11.43577593,10.22801349,9.670278962,9.416302409,9.074461378,8.874352088,8.921873421,8.892590651,8.614915092,8.739363908,8.239234208,8.358168298
500,62.20906246,61.0224481,58.64542776,55.15007783,48.61637859,28.87530015,21.65769385,11.33518459,10.1035811,9.574786986,9.298823629,9.025294267,8.804382575,8.860881368,8.785519005,8.562267285,8.679826152,8.180781238,8.313023816
501,63.24498895,62.05575085,59.64424824,56.108009,49.41352641,29.29761615,22.04995173,11.53230806,10.27825435,9.742763358,9.44817369,9.19303235,8.939933693,9.037811968,8.939763932,8.738997408,8.839892523,8.326438841,8.470912405
502,62.99883793,61.886924,59.36019698,55.88333193,49.2235098,29.25584682,21.9649562,11.48081897,10.21691018,9.685856191,9.425395146,9.205309346,8.861498113,9.015928523,8.912471486,8.749797453,8.839089361,8.324624848,8.436052733
503,63.20090524,62.10925057,59.62321242,56.07952188,49.41730098,29.36637629,22.01808162,11.50301671,10.2429273,9.736991962,9.461754822,9.285948715,8.897508862,9.054567951,8.966084325,8.803725209,8.924636644,8.370263618,8.520218303
504,64.63187576,63.51795438,60.97085282,57.3691082,50.62027081,30.07136458,22.48287401,11.7460408,10.47901224,9.948386395,9.699158798,9.49815643,9.113292716,9.2603391,9.210349405,9.026617596,9.137326057,8.594513186,8.731979927
505,66.70867088,65.51298911,62.91244459,59.21709434,52.23520557,31.0916395,23.14973319,12.12048559,10.82012746,10.26556354,10.02747222,9.807006572,9.424168377,9.570186986,9.528028109,9.338456362,9.464093375,8.892967679,9.07149657
506,67.62798999,66.3431254,63.79912798,59.99675346,52.97391797,31.42072617,23.48322354,12.30445552,10.95301171,10.39900783,10.18794089,9.930033014,9.585094005,9.705621964,9.702769915,9.485907728,9.612230133,9.016724308,9.24267668
507,69.00981545,67.66146407,65.04896298,61.2669619,53.96322879,32.06768827,23.97936376,12.57169882,11.18592725,10.59347009,10.42794239,10.14156723,9.790511402,9.942752551,9.940364015,9.702920312,9.829643346,9.22480822,9.465509627
508,70.57891993,69.17863837,66.54056883,62.62982901,55.15925103,32.75479415,24.52121464,12.84421767,11.42104725,10.84520397,10.62682362,10.38218127,10.00915899,10.20082307,10.18804582,9.918533619,10.06902149,9.419297201,9.69560427
509,70.37520249,68.87829728,66.25632172,62.33404509,54.99368265,32.64385995,24.44953871,12.79574681,11.35457977,10.84397723,10.61526436,10.38853872,10.02617965,10.21329012,10.18812376,9.944858901,10.0732855,9.413962365,9.69281254
510,72.10864511,70.66057283,67.86568426,63.92097329,56.42601373,33.48200941,25.08167143,13.07300612,11.64864577,11.14464318,10.86373953,10.67505619,10.31000202,10.50093422,10.49301812,10.2346265,10.370781,9.684528423,9.966957258
511,73.31641516,71.99981153,69.05757352,65.03933806,57.52508637,34.10107267,25.5384448,13.30526241,11.87403157,11.36773398,11.08673717,10.84461164,10.52364276,10.69588561,10.71375887,10.47480673,10.5796313,9.857467309,10.18997885
512,74.20928224,72.90290612,69.87507517,65.83939593,58.19151648,34.512958,25.80280639,13.46528984,12.01305631,11.54398413,11.24702575,10.97505213,10.70858978,10.8369611,10.88647964,10.65685634,10.75699287,10.02522565,10.35081074
513,74.48178739,73.25383476,70.18359314,66.11764084,58.39163361,34.6268736,25.89101795,13.51558393,12.06743421,11.57531002,11.26306107,11.0164941,10.7294419,10.90835174,10.92043584,10.69929921,10.81585503,10.07592505,10.36179688
514,75.15100455,73.88339341,70.80350853,66.6989762,58.86751898,34.94306793,26.11174522,13.64077463,12.20052699,11.70133128,11.39811571,11.12043991,10.86973252,11.06675419,11.03840121,10.83588268,10.94171614,10.19445765,10.48613677
515,75.33278451,73.97888342,71.02916714,66.820757,58.92167469,35.01660902,26.17102857,13.70574555,12.26621608,11.75474154,11.435184,11.18474946,10.92294175,11.1682642,11.10671323,10.91210229,11.0108223,10.27651447,10.55387181
516,73.75094352,72.44872668,69.58613117,65.37817185,57.68753729,34.29809624,25.64471543,13.43807218,12.06223664,11.51883722,11.23097683,10.976108,10.70205665,10.98860728,10.89393066,10.73962879,10.85238956,10.1225479,10.38655733
517,73.50167933,72.23843774,69.40582906,65.19499682,57.52104466,34.20419752,25.52780401,13.4579902,12.02043058,11.52210935,11.23506626,10.97099877,10.7320301,10.98342131,10.96459428,10.75919513,10.8606801,10.14101374,10.4486769
518,72.94287717,71.77836916,68.88404047,64.71333262,57.06715025,33.99519122,25.30508528,13.38343133,11.96808665,11.44874709,11.16521725,10.94064598,10.67543583,10.94892414,10.92154891,10.72686995,10.84965595,10.12752346,10.44986981
519,73.89259143,72.75505165,69.72583705,65.5721122,57.88810301,34.4355699,25.61745162,13.55205544,12.1135314,11.63348399,11.32459656,11.11851228,10.85205961,11.14855643,11.08533283,10.87973106,11.04431066,10.31933905,10.63660859
520,75.63298416,74.50609965,71.36800953,67.2672961,59.31263905,35.35417709,26.29056093,13.91449448,12.43432538,11.95139124,11.66872535,11.41953238,11.16469185,11.47967319,11.434401,11.2132076,11.40389364,10.62487731,10.97570138
521,77.69474785,76.44930921,73.25947796,69.08055782,60.92526143,36.28519788,27.07401784,14.26303099,12.80567824,12.27331618,12.00491638,11.76514669,11.49840999,11.83133296,11.77731038,11.57791697,11.75335183,10.95606897,11.35210631
522,79.94810258,78.58412675,75.38738544,71.09413989,62.64384499,37.32503688,27.89801831,14.67137965,13.17968521,12.6029196,12.44039722,12.14444239,11.85098939,12.18596532,12.18334046,11.96941909,12.11606336,11.29489385,11.75500113
523,81.16047434,79.64304419,76.55955553,72.08853933,63.54738262,37.84290238,28.35260123,14.86477387,13.38644479,12.78458558,12.65508723,12.35815311,12.05258092,12.38562829,12.42140234,12.18170823,12.32123017,11.4960255,11.98546295
524,82.40890022,80.81491493,77.63944822,73.07856269,64.55042692,38.33932967,28.77623322,15.08688766,13.58658723,13.01059766,12.89668516,12.59348199,12.23607965,12.56762238,12.67876089,12.41275048,12.52627256,11.73538016,12.24082183
525,83.32943141,81.70646462,78.48075372,73.9310846,65.33210175,38.79016608,29.07561277,15.2826271,13.7432599,13.22924571,13.09065556,12.76319565,12.42652198,12.77894736,12.84469545,12.60239033,12.76545216,11.94747685,12.43013435
526,82.93610859,81.39378149,78.17966959,73.59077873,65.06710764,38.61454614,28.92708127,15.28401266,13.68623695,13.22851254,13.02418403,12.77460383,12.41813843,12.79901978,12.82630625,12.6137717,12.81514175,11.98054477,12.42351288
527,82.14807511,80.63046911,77.42245891,72.91273459,64.3959584,38.24044856,28.67254013,15.13524244,13.5652484,13.11093709,12.93047033,12.66464894,12.34062048,12.72329409,12.7718204,12.54989378,12.76179475,11.93923604,12.33907371
528,81.96373032,80.51141096,77.38310095,72.82442212,64.23725812,38.17961698,28.65015449,15.10312631,13.57513233,13.09578042,12.9418236,12.65684954,12.40318995,12.79199533,12.79020547,12.54952285,12.83634225,11.94678897,12.36012527
529,83.6206582,82.12956433,78.99911868,74.17854053,65.3996351,38.96717423,29.29849201,15.38143311,13.85475182,13.37861196,13.20480002,12.95960998,12.68155653,13.11797974,13.13975443,12.89167674,13.14575178,12.21531586,12.65146754
530,85.72622697,84.17707419,80.89770016,76.07990467,67.05528648,39.99294889,30.10301081,15.7922161,14.18596231,13.73059346,13.59356293,13.3244849,13.03312102,13.49420107,13.53964591,13.27640633,13.52956987,12.57242605,13.01214853
531,86.81531286,85.32210014,82.02022898,77.0505863,67.94740604,40.56056539,30.49513764,16.05263084,14.41164922,13.94128763,13.81541759,13.58846052,13.25743164,13.72455668,13.80463288,13.57400005,13.80849271,12.8185084,13.24276041
532,87.01045571,85.51807239,82.20997656,77.17917216,68.12759606,40.63497989,30.52260645,16.11911946,14.4617007,14.00441768,13.83412862,13.67118357,13.34847523,13.79472642,13.87991225,13.7047938,13.87149798,12.88637373,13.33258551
533,86.95447789,85.40823623,82.09763927,77.11376823,68.10102975,40.54619671,30.42793579,16.1278808,14.47084929,13.98741468,13.8587073,13.68295637,13.32815574,13.80539752,13.92169745,13.70900192,13.92255917,12.91562798,13.38480464
534,86.37271166,84.76516759,81.51335789,76.5455843,67.6405439,40.2564205,30.20530553,16.02703175,14.3927324,13.89933553,13.7690669,13.60049775,13.32459603,13.7869564,13.88762865,13.63739763,13.90704227,12.87522601,13.36308636
